down,distance_bin,field_half,hc_published_sp,hc_published_n,hc_published_ep,hc_recomputed_n,hc_recomputed_sp,hc_recomputed_thin,ours_n,ours_sp,ours_thin,model_ep,model_n,missing_in,abs_diff_hc_vs_model,abs_diff_hc_published_vs_hc_recomputed
2,12,own,0.5889570552,163,3.5337423310000005,86,0.6046511627906976,false,242,0.5578512396694215,false,2.1589563495479522,325,,1.3747859814520482,0.01569410759069767
2,13,own,0.5194174757,206,3.116504854,116,0.5344827586206896,false,296,0.5371621621621622,false,1.6282467724340854,410,,1.4882580815659145,0.015065282920689649
2,14,own,0.5125,160,3.075,86,0.5,false,260,0.5269230769230769,false,1.4445093736621353,343,,1.630490626337865,0.012499999999999956
2,15+,own,0.39526627217124266,2869,2.371597633230769,454,0.41629955947136565,false,1364,0.43548387096774194,false,0.9311058279532699,1813,,1.440491805277499,0.021033287300122994
3,1,own,0.7777777778,126,4.666666667,59,0.8135593220338984,false,200,0.765,false,3.366896578326505,259,,1.2997700886734953,0.035781544233898344
3,2,own,0.675,80,4.05,36,0.7777777777777778,false,117,0.7435897435897436,false,3.216973124117909,152,,0.8330268758820907,0.10277777777777775
3,3,own,0.630952381,84,3.785714286,45,0.6,false,98,0.6020408163265306,false,2.6783919688281634,143,,1.1073223171718367,0.030952380999999973
3,4,own,0.6354166667,96,3.8125,59,0.6271186440677966,false,139,0.6402877697841727,false,2.6468183113528148,196,,1.1656816886471852,0.008298022632203361
3,5,own,0.6388888889,72,3.8333333330000006,51,0.5098039215686274,false,123,0.5609756097560976,false,1.9470052257322052,174,,1.8863281072677953,0.12908496733137254
3,6,own,0.5869565217,92,3.52173913,38,0.631578947368421,false,129,0.5193798449612403,false,1.8433002419377038,166,,1.678438888062296,0.044622425668421006
3,7,own,0.5454545455,77,3.272727273,34,0.5588235294117647,false,114,0.5,false,1.8389633764267248,146,,1.4337638965732753,0.013368983911764665
3,8,own,0.5789473684,95,3.4736842110000006,44,0.6136363636363636,false,112,0.6160714285714286,false,2.0012272476278725,155,,1.472456963372128,0.034688995236363596
3,9,own,0.4125,80,2.475,42,0.42857142857142855,false,117,0.4700854700854701,false,1.3486320567126941,159,,1.126367943287306,0.01607142857142857
3,10,own,0.362745098,102,2.176470588,47,0.425531914893617,false,165,0.509090909090909,false,1.293194758822762,211,,0.883275829177238,0.06278681689361704
3,11,own,0.4204545455,88,2.522727273,68,0.4852941176470588,false,124,0.45161290322580644,false,1.1001110442278634,192,,1.4226162287721367,0.06483957214705882
3,12,own,0.4303797468,79,2.582278481,40,0.525,false,114,0.41228070175438597,false,1.031800848118401,153,,1.550477632881599,0.0946202532
