index;PLAY #;ODK;OFF FORM;Off Str;OFF PLAY;DN;DIST;YARD LN;RESULT;Drive Success;TARGET ROUTE;RECEIVED BY;GN/LS;Thrown By;YAC;QB;C;X/H;Y/CAT;Z;Target;Drop;B;yardline_50;game_id;play_id;drive_id;half;posteam;home_team;away_team;defteam;down;yards_to_go;yardline;yardline_50_simple;yards_to_go_simple;yardline_50_after;posteam_after;play_type;sack;interception;complete_pass;touchdown;def_touchdown;penalty;safety;one_point_conv_success;two_point_conv_success;defensive_two_point_conv;scoring_play;scoring_play_team;home_team_points;away_team_points;home_team_score;away_team_score;posteam_score;defteam_score;score_differential;yards_gained;first_down;half_end;game_end;helper_one;play_id_half;play_time;half_seconds_remaining;game_seconds_remaining;elapsed_share;Diff_Time_Ratio;start_posteam;receive_2h_ko;scoring_event;score_drive;Next_Score_Half;Drive_Score_Half;max_play_id
3109;38;O;PILE OVER;NO;;4;5;-20;Complete;0;IN;4;4;;;;;;;;;;;20;40;38;7;1;TM2;TM2;TM1;TM1;4;5;-20;0;1;5;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;-15;0;0;0;1;38;27.906976744186046;167.44186046511572;1367.4418604651157;0.43023255813953515;0.0;TM2;1;No_Score;11;No_Score;7;43
3110;39;D;;;;1;20;-5;Complete;0;;8;8;;;;;;;;;;;5;40;39;8;1;TM1;TM2;TM1;TM2;1;20;-5;0;4;13;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;8;0;0;0;1;39;27.906976744186046;139.53488372092966;1339.5348837209297;0.44186046511627936;0.0;TM2;1;No_Score;11;No_Score;8;43
3111;40;D;SPREAD;NO;;2;12;-13;Complete;0;OUT;4;4;;;;;;;;;;;13;40;40;8;1;TM1;TM2;TM1;TM2;2;12;-13;0;3;17;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;4;0;0;0;1;40;27.906976744186046;111.62790697674359;1311.6279069767436;0.4534883720930235;0.0;TM2;1;No_Score;11;No_Score;8;43
3112;41;D;SPREAD;NO;;3;8;-17;Incomplete;0;COMEBACK;0;0;;;;;;;;;;;17;40;41;8;1;TM1;TM2;TM1;TM2;3;8;-17;0;2;17;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;0;0;0;0;1;41;27.906976744186046;83.72093023255752;1283.7209302325575;0.4651162790697677;0.0;TM2;1;No_Score;11;No_Score;8;43
3113;42;D;SPREAD;C DROP;;4;8;-17;Incomplete;0;GLANCE;0;16;;;;;;;;;;;17;40;42;8;1;TM1;TM2;TM1;TM2;4;8;-17;0;2;5;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;0;0;0;0;1;42;27.906976744186046;55.81395348837145;1255.8139534883715;0.4767441860465119;0.0;TM2;1;No_Score;11;No_Score;8;43
3114;43;O;;;;1;20;-5;;;;;;;;;;;;;;;;5;40;43;9;1;TM2;TM2;TM1;TM1;1;20;-5;0;4;5;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;0;0;1;0;1;43;27.906976744186046;27.906976744185386;1227.9069767441854;0.4883720930232561;0.0;TM2;1;No_Score;11;No_Score;9;43
3115;44;D;SPREAD;NO;;1;20;-5;Complete;0;OUT;4;4;;;;;;;;;;;5;40;44;10;2;TM1;TM2;TM1;TM2;1;20;-5;0;4;9;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;4;0;0;0;1;1;0.0;1200.0;1200.0;0.5;0.0;TM2;1;Touchdown;11;Opp_Touchdown;11;85
3116;45;D;SPREAD;NO;;2;16;-9;Complete;0;OUT;5;5;;;;;;;;;;;9;40;45;10;2;TM1;TM2;TM1;TM2;2;16;-9;0;4;14;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;5;0;0;0;1;2;28.571428571428573;1171.4285714285713;1171.4285714285713;0.511904761904762;0.0;TM2;1;Touchdown;11;Opp_Touchdown;11;85
3117;46;D;SPREAD;NO;;3;11;-14;Incomplete;0;DIG;0;0;;;;;;;;;;;14;40;46;10;2;TM1;TM2;TM1;TM2;3;11;-14;0;3;14;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;0;0;0;0;1;3;28.571428571428573;1142.857142857143;1142.857142857143;0.5238095238095238;0.0;TM2;1;Touchdown;11;Opp_Touchdown;11;85
3118;47;D;SPREAD;C DROP;;4;11;-14;Sack;0;;-4;0;;;;;;;;;;;14;40;47;10;2;TM1;TM2;TM1;TM2;4;11;-14;0;3;14;TM2;pass;1;0;0;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;0;0;0;0;1;4;28.571428571428573;1114.2857142857142;1114.2857142857142;0.5357142857142858;0.0;TM2;1;Touchdown;11;Opp_Touchdown;11;85
3119;48;O;SPREAD;NO;;1;20;-14;Complete;1;HITCH;-1;-1;;;;;;;;;;;14;40;48;11;2;TM2;TM2;TM1;TM1;1;20;-14;0;4;13;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;-1;0;0;0;1;5;28.571428571428573;1085.7142857142858;1085.7142857142858;0.5476190476190477;0.0;TM2;1;Touchdown;11;Touchdown;11;85
3120;49;O;SPREAD;NO;;2;11;-13;Complete;1;WHIP SLANT;5;5;;;;;;;;;;;13;40;49;11;2;TM2;TM2;TM1;TM1;2;11;-13;0;3;18;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;5;0;0;0;1;6;28.571428571428573;1057.142857142857;1057.142857142857;0.5595238095238095;0.0;TM2;1;Touchdown;11;Touchdown;11;85
3121;50;O;SPREAD;NO;;3;7;-18;Incomplete;1;DIG;0;0;;;;;;;;;;;18;40;50;11;2;TM2;TM2;TM1;TM1;3;7;-18;0;2;18;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;0;0;0;0;1;7;28.571428571428573;1028.5714285714284;1028.5714285714284;0.5714285714285715;0.0;TM2;1;Touchdown;11;Touchdown;11;85
3122;51;O;PILE OVER;NO;;4;7;-18;Complete;1;COP;;30;;;;;;;;;;;18;40;51;11;2;TM2;TM2;TM1;TM1;4;7;-18;0;2;48;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;30;1;0;0;1;8;28.571428571428573;1000.0;1000.0;0.5833333333333334;0.0;TM2;1;Touchdown;11;Touchdown;11;85
3123;52;O;SPREAD UC;NO;;1;2;2;Incomplete;1;WHIP SLANT;0;0;;;;;;;;;;;48;40;52;11;2;TM2;TM2;TM1;TM1;1;2;2;1;1;48;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;0;0;0;0;1;9;28.571428571428573;971.4285714285713;971.4285714285713;0.5952380952380953;0.0;TM2;1;Touchdown;11;Touchdown;11;85
3124;53;O;;;;2;2;2;Penalty;1;;1;1;;;;;;;;;;;48;40;53;11;2;TM2;TM2;TM1;TM1;2;2;2;1;1;49;TM2;no_play;0;0;1;0;0;1;0;0;0;0;0;TM2;;;13;13;13;13;0;1;0;0;0;1;10;28.571428571428573;942.8571428571429;942.8571428571429;0.6071428571428572;0.0;TM2;1;Touchdown;11;Touchdown;11;85
3125;54;O;BUNCH UC;NO;;1;1;1;Incomplete;1;DIVIDE;0;0;;;;;;;;;;;49;40;54;11;2;TM2;TM2;TM1;TM1;1;1;1;1;1;49;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;0;0;0;0;1;11;28.571428571428573;914.2857142857142;914.2857142857142;0.6190476190476191;0.0;TM2;1;Touchdown;11;Touchdown;11;85
3126;55;O;;;;2;1;1;Penalty;1;;-2;-5;;;;;;;;;;;49;40;55;11;2;TM2;TM2;TM1;TM1;2;1;1;1;1;44;TM2;no_play;0;0;1;0;0;1;0;0;0;0;0;TM2;;;13;13;13;13;0;-5;0;0;0;1;12;28.571428571428573;885.7142857142858;885.7142857142858;0.6309523809523809;0.0;TM2;1;Touchdown;11;Touchdown;11;85
3127;56;O;SPREAD;NO;;3;6;6;Incomplete;1;DIG;0;0;;;;;;;;;;;44;40;56;11;2;TM2;TM2;TM1;TM1;3;6;6;1;2;44;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;13;13;13;13;0;0;0;0;0;1;13;28.571428571428573;857.1428571428571;857.1428571428571;0.6428571428571429;0.0;TM2;1;Touchdown;11;Touchdown;11;85
3128;57;O;TRIPS STACK;NO;;4;6;6;Complete, TD;1;DIG;6;6;;;;;;;;;;;44;40;57;11;2;TM2;TM2;TM1;TM1;4;6;6;1;2;45;TM2;pass;0;0;1;1;0;0;0;0;0;0;1;TM2;6;;19;13;19;13;6;1;0;0;0;1;14;28.571428571428573;828.5714285714287;828.5714285714287;0.6547619047619048;82.33588902566596;TM2;1;Touchdown;11;Touchdown;11;85
3129;58;O;SPREAD;NO;;0;5;5;Incomplete;0;WHIP SLANT;0;5;;;;;;;;;;;45;40;58;11;2;TM2;TM2;TM1;TM1;0;5;5;1;1;5;TM1;extra_point;0;0;0;0;0;0;0;0;0;0;0;TM1;;;19;13;19;13;6;0;0;0;0;1;15;28.571428571428573;800.0;800.0;0.6666666666666667;86.35149657089939;TM2;1;Touchdown;14;Opp_Touchdown;14;85
3130;59;D;;;;1;20;-5;Complete;0;;5;5;;;;;;;;;;;5;40;59;12;2;TM1;TM2;TM1;TM2;1;20;-5;0;4;10;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;19;13;13;19;-6;5;0;0;0;1;16;28.571428571428573;771.4285714285716;771.4285714285716;0.6785714285714286;-90.56294950200467;TM2;1;Touchdown;14;Touchdown;14;85
3131;60;D;TRIPS;NO;;2;15;-10;Complete;0;HITCH;6;6;;;;;;;;;;;10;40;60;12;2;TM1;TM2;TM1;TM2;2;15;-10;0;3;16;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;19;13;13;19;-6;6;0;0;0;1;17;28.571428571428573;742.8571428571429;742.8571428571429;0.6904761904761905;-94.9797994035765;TM2;1;Touchdown;14;Touchdown;14;85
3132;61;D;SPREAD;NO;;3;9;-16;Incomplete;0;POST;0;0;;;;;;;;;;;16;40;61;12;2;TM1;TM2;TM1;TM2;3;9;-16;0;2;16;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;TM1;;;19;13;13;19;-6;0;0;0;0;1;18;28.571428571428573;714.2857142857144;714.2857142857144;0.7023809523809523;-99.61206370099441;TM2;1;Touchdown;14;Touchdown;14;85
3133;62;D;;NO;;4;9;-16;Incomplete;0;;0;0;;;;;;;;;;;16;40;62;12;2;TM1;TM2;TM1;TM2;4;9;-16;0;2;5;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM1;;;19;13;13;19;-6;0;0;0;0;1;19;28.571428571428573;685.7142857142858;685.7142857142858;0.7142857142857143;-104.47024837996591;TM2;1;Touchdown;14;Touchdown;14;85
3134;63;O;;;;1;20;-5;Penalty;0;;-2;-2;;;;;;;;;;;5;40;63;13;2;TM2;TM2;TM1;TM1;1;20;-5;0;4;3;TM2;no_play;0;0;1;0;0;1;0;0;0;0;0;TM1;;;19;13;19;13;6;-2;0;0;0;1;20;28.571428571428573;657.1428571428572;657.1428571428572;0.7261904761904762;109.56537181412507;TM2;1;Touchdown;14;Opp_Touchdown;14;85
3135;64;O;SPREAD;NO;;1;22;-3;Complete;0;HOOK;;5;;;;;;;;;;;3;40;64;13;2;TM2;TM2;TM1;TM1;1;22;-3;0;5;8;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;19;13;19;13;6;5;0;0;0;1;21;28.571428571428573;628.5714285714287;628.5714285714287;0.7380952380952381;114.90898975472882;TM2;1;Touchdown;14;Opp_Touchdown;14;85
3136;65;O;;;;2;17;-8;Penalty;0;;;10;;;;;;;;;;;8;40;65;13;2;TM2;TM2;TM1;TM1;2;17;-8;0;4;18;TM2;no_play;0;0;1;0;0;1;0;0;0;0;0;TM1;;;19;13;19;13;6;10;0;0;0;1;22;28.571428571428573;600.0000000000001;600.0000000000001;0.75;120.51322153912601;TM2;1;Touchdown;14;Opp_Touchdown;14;85
3137;66;O;BUNCH OVER;NO;;1;7;-18;Complete;0;CONE;12;12;;;;;;;;;;;18;40;66;13;2;TM2;TM2;TM1;TM1;1;7;-18;0;2;30;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;19;13;19;13;6;12;1;0;0;1;23;28.571428571428573;571.4285714285716;571.4285714285716;0.7619047619047619;126.39077757744177;TM2;1;Touchdown;14;Opp_Touchdown;14;85
3138;67;O;SPREAD;NO;;1;20;20;Complete;0;CONE;10;11;;;;;;;;;;;30;40;67;13;2;TM2;TM2;TM1;TM1;1;20;20;1;4;41;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;19;13;19;13;6;11;0;0;0;1;24;28.571428571428573;542.857142857143;542.857142857143;0.7738095238095237;132.55498817981567;TM2;1;Touchdown;14;Opp_Touchdown;14;85
3139;68;O;SPREAD;NO;;2;9;9;Complete;0;HITCH;6;6;;;;;;;;;;;41;40;68;13;2;TM2;TM2;TM1;TM1;2;9;9;1;2;47;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;19;13;19;13;6;6;0;0;0;1;25;28.571428571428573;514.2857142857144;514.2857142857144;0.7857142857142857;139.01983378957488;TM2;1;Touchdown;14;Opp_Touchdown;14;85
3140;69;O;;;;3;3;3;Penalty;0;;-10;-10;;;;;;;;;;;47;40;69;13;2;TM2;TM2;TM1;TM1;3;3;3;1;1;37;TM2;no_play;0;0;1;0;0;1;0;0;0;0;0;TM1;;;19;13;19;13;6;-10;0;0;0;1;26;28.571428571428573;485.7142857142859;485.7142857142859;0.7976190476190477;145.79997669091037;TM2;1;Touchdown;14;Opp_Touchdown;14;85
3141;70;O;DOG;NO;;4;13;13;Incomplete;0;CORNER;0;0;;;;;;;;;;;37;40;70;13;2;TM2;TM2;TM1;TM1;4;13;13;1;3;5;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;TM1;;;19;13;19;13;6;0;0;0;0;1;27;28.571428571428573;457.14285714285734;457.14285714285734;0.8095238095238095;152.91079426297017;TM2;1;Touchdown;14;Opp_Touchdown;14;85
3142;71;D;;;;1;20;-5;Complete;1;;5;5;;;;;;;;;;;5;40;71;14;2;TM1;TM2;TM1;TM2;1;20;-5;0;4;10;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;19;13;13;19;-6;5;0;0;0;1;28;28.571428571428573;428.5714285714288;428.5714285714288;0.8214285714285714;-160.36841385578967;TM2;1;Touchdown;14;Touchdown;14;85
3143;72;D;SPREAD;S C;;2;15;-10;Complete, TD;1;QB;40;10;;;;;;;;;;;10;40;72;14;2;TM1;TM2;TM1;TM2;2;15;-10;0;3;45;TM1;pass;0;0;1;1;0;0;0;0;0;0;1;TM1;;6;19;19;19;19;0;35;1;0;0;1;29;28.571428571428573;400.0000000000002;400.0000000000002;0.8333333333333333;0.0;TM2;1;Touchdown;14;Touchdown;14;85
3144;73;D;SPREAD;NO;;0;5;5;No Good;0;HITCH;0;5;;;;;;;;;;;45;40;73;14;2;TM1;TM2;TM1;TM2;0;5;5;1;1;5;TM2;extra_point;0;0;0;0;0;0;0;0;0;0;0;TM2;;;19;19;19;19;0;0;0;0;0;1;30;28.571428571428573;371.4285714285717;371.4285714285717;0.8452380952380952;0.0;TM2;1;Touchdown;15;Opp_Touchdown;15;85
3145;74;O;SPREAD;NO;;1;20;-5;Complete;1;HITCH;6;6;;;;;;;;;;;5;40;74;15;2;TM2;TM2;TM1;TM1;1;20;-5;0;4;11;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;19;19;19;19;0;6;0;0;0;1;31;28.571428571428573;342.8571428571431;342.8571428571431;0.8571428571428571;0.0;TM2;1;Touchdown;15;Touchdown;15;85
3146;75;O;SPREAD;NO;;2;14;-11;Complete;1;OUT;8;8;;;;;;;;;;;11;40;75;15;2;TM2;TM2;TM1;TM1;2;14;-11;0;3;19;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;19;19;19;19;0;8;0;0;0;1;32;28.571428571428573;314.28571428571456;314.28571428571456;0.869047619047619;0.0;TM2;1;Touchdown;15;Touchdown;15;85
3147;76;O;SPREAD;NO;;3;6;-19;Incomplete;1;CORNER;0;0;;;;;;;;;;;19;40;76;15;2;TM2;TM2;TM1;TM1;3;6;-19;0;2;19;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;19;19;19;19;0;0;0;0;0;1;33;28.571428571428573;285.714285714286;285.714285714286;0.8809523809523808;0.0;TM2;1;Touchdown;15;Touchdown;15;85
3148;77;O;SPREAD;NO;;4;6;-19;Complete;1;COMEBACK;;9;;;;;;;;;;;19;40;77;15;2;TM2;TM2;TM1;TM1;4;6;-19;0;2;28;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;19;19;19;19;0;9;1;0;0;1;34;28.571428571428573;257.14285714285745;257.14285714285745;0.8928571428571428;0.0;TM2;1;Touchdown;15;Touchdown;15;85
3149;78;O;SPREAD;NO;;1;22;22;Complete;1;HITCH;8;8;;;;;;;;;;;28;40;78;15;2;TM2;TM2;TM1;TM1;1;22;22;1;5;36;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;19;19;19;19;0;8;0;0;0;1;35;28.571428571428573;228.5714285714289;228.5714285714289;0.9047619047619047;0.0;TM2;1;Touchdown;15;Touchdown;15;85
3150;79;O;TRIPS DOG;NO;;2;14;14;Complete;1;OUT;7;7;;;;;;;;;;;36;40;79;15;2;TM2;TM2;TM1;TM1;2;14;14;1;3;43;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;19;19;19;19;0;7;0;0;0;1;36;28.571428571428573;200.00000000000034;200.00000000000034;0.9166666666666665;0.0;TM2;1;Touchdown;15;Touchdown;15;85
3151;80;O;SPREAD;JET;;3;7;7;Complete, TD;1;CONE;0;5;;;;;;;;;;;43;40;80;15;2;TM2;TM2;TM1;TM1;3;7;7;1;2;45;TM2;pass;0;0;1;1;0;0;0;0;0;0;1;TM2;6;;25;19;25;19;6;2;0;0;0;1;37;28.571428571428573;171.4285714285718;171.4285714285718;0.9285714285714286;246.17561996295342;TM2;1;Touchdown;15;Touchdown;15;85
3152;81;O;BUNCH;NO;;0;5;5;Good;1;CORNER;;13;;;;;;;;;;;45;40;81;15;2;TM2;TM2;TM1;TM1;0;5;5;1;1;5;TM1;extra_point;0;0;0;0;0;0;0;1;0;0;1;TM2;1;;26;19;26;19;7;0;0;0;0;1;38;28.571428571428573;142.85714285714312;142.85714285714312;0.9404761904761905;301.2121732543318;TM2;1;Extra_Point;15;Extra_Point;15;85
3153;82;D;SPREAD;NO;;1;20;-5;Complete;;OUT;7;7;;;;;;;;;;;5;40;82;16;2;TM1;TM2;TM1;TM2;1;20;-5;0;4;12;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;26;19;19;26;-7;7;0;0;0;1;39;28.571428571428573;114.28571428571445;114.28571428571445;0.9523809523809523;-315.90260642933765;TM2;1;No_Score;1;No_Score;16;85
3154;83;D;SPREAD;NO;;2;13;-12;Complete;;SAIL;9;9;;;;;;;;;;;12;40;83;16;2;TM1;TM2;TM1;TM2;2;13;-12;0;3;21;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;26;19;19;26;-7;9;0;0;0;1;40;28.571428571428573;85.71428571428578;85.71428571428578;0.9642857142857143;-331.30950741684177;TM2;1;No_Score;1;No_Score;16;85
3155;84;D;TWINS;CAT;;3;4;-21;Incomplete;;FADE;0;29;;;;;;;;;;;21;40;84;16;2;TM1;TM2;TM1;TM2;3;4;-21;0;1;21;TM1;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;26;19;19;26;-7;0;0;0;0;1;41;28.571428571428573;57.14285714285711;57.14285714285711;0.9761904761904764;-347.46781910247785;TM2;1;No_Score;1;No_Score;16;85
3156;85;;;;;4;4;-21;;;;;;;;;;;;;;;;21;40;85;17;2;TM1;TM2;TM1;TM2;4;4;-21;0;1;5;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;26;19;19;26;-7;0;0;1;1;1;42;28.571428571428573;28.57142857142844;28.57142857142844;0.9880952380952382;-364.41418857301045;TM2;1;No_Score;1;No_Score;17;85
3157;2;O;SPREAD;NO;;1;20;-5;Incomplete;1;SLANT;0;0;;;;;;;;;;;5;41;1;1;1;TM2;TM2;TM1;TM1;1;20;-5;0;4;5;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;0;0;0;0;0;0;0;0;0;0;0;1;1;0.0;1200.0;2400.0;0.0;0.0;TM2;0;Touchdown;1;Touchdown;1;42
3158;3;O;SPREAD;NO;;2;20;-5;Complete;1;OUT;6;6;;;;;;;;;;;5;41;2;1;1;TM2;TM2;TM1;TM1;2;20;-5;0;4;11;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;0;0;0;0;0;6;0;0;0;1;2;28.571428571428573;1171.4285714285713;2371.4285714285716;0.011904761904761852;0.0;TM2;1;Touchdown;1;Touchdown;1;42
3159;4;O;NASTY;NO;;3;14;-11;Complete;1;DIG;11;11;;;;;;;;;;;11;41;3;1;1;TM2;TM2;TM1;TM1;3;14;-11;0;3;22;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;0;0;0;0;0;11;0;0;0;1;3;28.571428571428573;1142.857142857143;2342.8571428571427;0.02380952380952389;0.0;TM2;1;Touchdown;1;Touchdown;1;42
3160;5;O;DOG;NO;;4;3;-22;Complete;1;HITCH;;4;;;;;;;;;;;22;41;4;1;1;TM2;TM2;TM1;TM1;4;3;-22;0;1;26;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;0;0;0;0;0;4;1;0;0;1;4;28.571428571428573;1114.2857142857142;2314.285714285714;0.03571428571428575;0.0;TM2;1;Touchdown;1;Touchdown;1;42
3161;6;O;DOG;JET;;1;24;24;Complete;1;WHEEL;8;8;;;;;;;;;;;26;41;5;1;1;TM2;TM2;TM1;TM1;1;24;24;1;5;34;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;0;0;0;0;0;8;0;0;0;1;5;28.571428571428573;1085.7142857142858;2285.714285714286;0.047619047619047596;0.0;TM2;1;Touchdown;1;Touchdown;1;42
3162;7;O;SPREAD;NO;;2;16;16;Complete;1;WHEEL;9;9;;;;;;;;;;;34;41;6;1;1;TM2;TM2;TM1;TM1;2;16;16;1;4;43;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;0;0;0;0;0;9;0;0;0;1;6;28.571428571428573;1057.142857142857;2257.1428571428573;0.059523809523809444;0.0;TM2;1;Touchdown;1;Touchdown;1;42
3163;8;O;PILE;Snake;;3;7;7;Complete, TD;1;IN;7;2;;;;;;;;;;;43;41;7;1;1;TM2;TM2;TM1;TM1;3;7;7;1;2;45;TM2;pass;0;0;1;1;0;0;0;0;0;0;1;TM2;6;;6;0;6;0;6;2;0;0;0;1;7;28.571428571428573;1028.5714285714284;2228.5714285714284;0.0714285714285715;7.984273184684102;TM2;1;Touchdown;1;Touchdown;1;42
3164;9;O;BUNCH;NO;;0;5;5;Good;1;CONE;;;;;;;;;;;;;45;41;8;1;1;TM2;TM2;TM1;TM1;0;5;5;1;1;5;TM1;extra_point;0;0;0;0;0;0;0;1;0;0;1;TM2;1;;7;0;7;0;7;0;0;0;0;1;8;28.571428571428573;1000.0;2200.0;0.08333333333333334;9.769286975602627;TM2;1;Extra_Point;1;Extra_Point;1;42
3165;10;D;SPREAD;NO;;1;20;-5;Complete;0;HITCH;4;4;;;;;;;;;;;5;41;9;2;1;TM1;TM2;TM1;TM2;1;20;-5;0;4;9;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;7;0;0;7;-7;4;0;0;0;1;9;28.571428571428573;971.4285714285713;2171.4285714285716;0.09523809523809519;-10.245745333616487;TM2;1;Touchdown;3;Opp_Touchdown;3;42
3166;11;D;BUNCH UC;NO;;2;16;-9;Complete;0;HITCH;7;7;;;;;;;;;;;9;41;10;2;1;TM1;TM2;TM1;TM2;2;16;-9;0;4;16;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;7;0;0;7;-7;7;0;0;0;1;10;28.571428571428573;942.8571428571429;2142.8571428571427;0.10714285714285723;-10.745441064786473;TM2;1;Touchdown;3;Opp_Touchdown;3;42
3167;12;D;SPREAD;Snake PASS;;3;9;-16;Interception;0;POST;;8;;;;;;;;;;;16;41;11;2;1;TM1;TM2;TM1;TM2;3;9;-16;0;2;24;TM2;pass;0;1;0;0;0;0;0;0;0;0;0;TM2;;;7;0;0;7;-7;8;0;0;0;1;11;28.571428571428573;914.2857142857142;2114.285714285714;0.11904761904761908;-11.26950748013989;TM2;1;Touchdown;3;Opp_Touchdown;3;42
3168;13;O;PILE OVER;NO;;1;1;-24;Complete;1;CONE;8;8;;;;;;;;;;;24;41;12;3;1;TM2;TM2;TM1;TM1;1;1;-24;0;1;32;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;7;0;7;0;7;8;1;0;0;1;12;28.571428571428573;885.7142857142858;2085.714285714286;0.13095238095238093;11.81913316346988;TM2;1;Touchdown;3;Touchdown;3;42
3169;14;O;PILE;NO;;1;18;18;Incomplete;1;POST;0;0;;;;;;;;;;;32;41;13;3;1;TM2;TM2;TM1;TM1;1;18;18;1;4;32;TM2;pass;0;0;0;0;0;0;0;0;0;0;0;TM2;;;7;0;7;0;7;0;0;0;0;1;13;28.571428571428573;857.1428571428571;2057.1428571428573;0.1428571428571428;12.39556466704608;TM2;1;Touchdown;3;Touchdown;3;42
3170;15;O;SPREAD;NO;;2;18;18;Complete;1;IN;8;8;;;;;;;;;;;32;41;14;3;1;TM2;TM2;TM1;TM1;2;18;18;1;4;40;TM2;pass;0;0;1;0;0;0;0;0;0;0;0;TM2;;;7;0;7;0;7;8;0;0;0;1;14;28.571428571428573;828.5714285714287;2028.5714285714287;0.15476190476190474;13.000109338797948;TM2;1;Touchdown;3;Touchdown;3;42
3171;16;O;SPREAD STACK;NO;;3;10;10;Complete, TD;1;SCRAMBLE;10;10;;;;;;;;;;;40;41;15;3;1;TM2;TM2;TM1;TM1;3;10;10;1;2;45;TM2;pass;0;0;1;1;0;0;0;0;0;0;1;TM2;6;;13;0;13;0;13;5;0;0;0;1;15;28.571428571428573;800.0;2000.0;0.16666666666666669;25.320542533710785;TM2;1;Touchdown;3;Touchdown;3;42
3172;17;O;BUNCH;NO;;0;5;5;No Good;0;SCRAMBLE;;12;;;;;;;;;;;45;41;16;3;1;TM2;TM2;TM1;TM1;0;5;5;1;1;5;TM1;extra_point;0;0;0;0;0;0;0;0;0;0;0;TM1;;;13;0;13;0;13;0;0;0;0;1;16;28.571428571428573;771.4285714285716;1971.4285714285716;0.17857142857142852;26.55545191345984;TM2;1;Touchdown;4;Opp_Touchdown;4;42
3173;18;D;SPREAD;NO;;1;20;-5;Complete;1;CONE;5;5;;;;;;;;;;;5;41;17;4;1;TM1;TM2;TM1;TM2;1;20;-5;0;4;10;TM1;pass;0;0;1;0;0;0;0;0;0;0;0;TM1;;;13;0;0;13;-13;5;0;0;0;1;17;28.571428571428573;742.8571428571429;1942.857142857143;0.19047619047619047;-27.850589117085978;TM2;1;Touchdown;4;Touchdown;4;42
