index,season,competition_id,competition_name,competition_league,gender,game_id,game_type,game_group_id,game_group,half,summary,action_title,down,down_desc,down_after,down_after_desc,yards_to_go,yards_to_go_after,possession_time,home_team,away_team,home_score,away_score,stream_url,passer,receiver,rusher,tackle_player,interception_player,sack_player,play_result,penalty,safety,drive_id,play_id,half_end,play_type,complete_pass,interception,touchdown,point_after,point_after_success,def_touchdown,one_point_conv_success,two_point_conv_success,defensive_two_point_conv,scoring_play,posteam,defteam,posteam_after,defteam_after,yardline_50,yardline_50_after,yards_gained,yards_to_go_simple,first_down,scoring_play_team,home_team_points,away_team_points,home_team_score,away_team_score,posteam_score,defteam_score,score_differential
6522,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,1,#7 Lea Kaszas Short left pass incomplete to #2 Inka Heikkinen. Time left 00:46,Pass incomplete,4,4th,1,1st,2,20,0:53,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,8,40,0,pass,0,0,0,0,0,0,0,0,0,0,19,17,17,19,48,48,0,1,0,,,,24,6,6,24,-18
6523,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,1,"#11 Stefanie Thiele Short left pass complete to #77 Anja Pietryga for 4 yards to the GER9, #77 Anja Pietryga run for 9 yards<em> to</em><em> GER18</em><em> for a gain of</em><em> 13</em><em> yards</em>, tackled by #13 Veera Levijoki",13 yard pass,1,1st,2,2nd,20,7,0:12,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,77,,13,,,complete,0,0,9,41,0,pass,1,0,0,0,0,0,0,0,0,0,17,19,17,19,5,18,13,4,0,,,,24,6,24,6,18
6524,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,1,#11 Stefanie Thiele Short left pass incomplete to #27 Dora Jung,Pass incomplete,2,2nd,3,3rd,7,7,0:12,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,9,42,0,pass,0,0,0,0,0,0,0,0,0,0,17,19,17,19,18,18,0,2,0,,,,24,6,24,6,18
6525,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,1,#30 Saskia Nühse Deep left pass incomplete to #7 Kyra Fischer for 0 yards to the FIN20,Pass incomplete,3,3rd,4,4th,7,7,0:12,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,9,43,0,pass,0,0,0,0,0,0,0,0,0,0,17,19,17,19,18,18,0,2,0,,,,24,6,24,6,18
6526,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,1,Germany timeout. Time left 00:12,Timeout Germany,4,4th,4,4th,7,20,0:12,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,timeout,0,0,9,44,0,no_play,0,0,0,0,0,0,0,0,0,0,17,19,17,19,18,0,-18,2,0,,,,24,6,24,6,18
6527,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,1,"#11 Stefanie Thiele Short right pass complete to #30 Saskia Nühse for 12 yards to the FIN20, #30 Saskia Nühse run for no gain<em> to</em><em> FIN20</em><em> for a gain of</em><em> 12</em><em> yards</em>, out of bounds<strong>. 1st down Germany</strong>",12 yard pass,4,4th,1,1st,7,20,0:12,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,30,,,,,complete,0,0,9,45,0,pass,1,0,0,0,0,0,0,0,0,0,17,19,17,19,18,30,12,2,1,,,,24,6,24,6,18
6528,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,1,"#11 Stefanie Thiele Deep right pass complete to #7 Kyra Fischer for 19 yards to the FIN1, #7 Kyra Fischer run for 1 yards<strong>, touchdown</strong>. Time left 00:00",Touchdown,1,1st,1,1st,20,,0:12,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,7,,,,,complete,0,0,9,46,0,pass,1,0,1,0,0,0,0,0,0,1,17,19,17,19,30,50,20,4,0,17,6,,30,6,30,6,24
6529,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,1," Germany, pass attempt, miss",2 point conversion attempt,0,PAT 10 yards,1,1st,,,0:12,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,miss,0,0,9,47,1,pass,0,0,0,1,0,0,0,0,0,0,17,19,19,17,0,0,0,0,0,,,,30,6,30,6,24
6530,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#7 Lea Kaszas Short middle pass complete to #14 Lotta Ahonen for 10 yards to the FIN15, #14 Lotta Ahonen run for 1 yards<em> to</em><em> FIN16</em><em> for a gain of</em><em> 11</em><em> yards</em>, tackled by #17 Hannah Bahn",11 yard pass,1,1st,2,2nd,20,9,-5:-40,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,14,,17,,,complete,0,0,10,48,0,pass,1,0,0,0,0,0,0,0,0,0,19,17,19,17,5,16,11,4,0,,,,30,6,6,30,-24
6531,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#7 Lea Kaszas Short left pass complete to #14 Lotta Ahonen for 7 yards to the FIN23, #14 Lotta Ahonen run for 7 yards<em> to</em><em> GER20</em><em> for a gain of</em><em> 14</em><em> yards</em>, tackled by #27 Dora Jung<strong>. 1st down Finland</strong>",14 yard pass,2,2nd,1,1st,9,20,-5:-40,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,14,,27,,,complete,0,0,10,49,0,pass,1,0,0,0,0,0,0,0,0,0,19,17,19,17,16,30,14,2,1,,,,30,6,6,30,-24
6532,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#7 Lea Kaszas Deep right pass incomplete to #16 Tiia Jansen, #9 Saskia Macharia<strong>, penalty</strong> Finland Offensive pass interference, 10 yard penalty to FIN20, loss of down",Pass incomplete,1,1st,2,2nd,20,30,-5:-40,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,1,0,10,50,0,pass,0,0,0,0,0,0,0,0,0,0,19,17,19,17,30,20,-10,4,0,,,,30,6,6,30,-24
6533,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,#7 Lea Kaszas Short middle pass incomplete to #14 Lotta Ahonen for 0 yards to the GER21,Pass incomplete,2,2nd,3,3rd,30,30,-5:-40,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,10,51,0,pass,0,0,0,0,0,0,0,0,0,0,19,17,19,17,20,20,0,5,0,,,,30,6,6,30,-24
6534,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#7 Lea Kaszas Short right pass complete to #16 Tiia Jansen for 10 yards to the GER20, #16 Tiia Jansen run for no gain<em> to</em><em> GER20</em><em> for a gain of</em><em> 10</em><em> yards</em>, tackled by #17 Hannah Bahn",10 yard pass,3,3rd,4,4th,30,20,-5:-40,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,16,,17,,,complete,0,0,10,52,0,pass,1,0,0,0,0,0,0,0,0,0,19,17,19,17,20,30,10,5,0,,,,30,6,6,30,-24
6535,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#7 Lea Kaszas Short left pass complete to #10 Miina Laukkanen for 5 yards to the GER15, #10 Miina Laukkanen run for 5 yards<em> to</em><em> GER10</em><em> for a gain of</em><em> 10</em><em> yards</em>, tackled by #2 Anne Streil. Time left 16:40",null yard pass,4,4th,1,1st,20,20,-5:-40,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,10,,2,,,complete,0,0,10,53,0,pass,1,0,0,0,0,0,0,0,0,0,19,17,17,19,30,40,10,4,0,,,,30,6,6,30,-24
6536,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#11 Stefanie Thiele Short middle pass complete to #84 Jessica Macharia for 10 yards to the GER15, #84 Jessica Macharia run for 2 yards<em> to</em><em> GER17</em><em> for a gain of</em><em> 12</em><em> yards</em>, tackled by #13 Veera Levijoki",12 yard pass,1,1st,2,2nd,20,8,2:15,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,84,,13,,,complete,0,0,11,54,0,pass,1,0,0,0,0,0,0,0,0,0,17,19,17,19,5,17,12,4,0,,,,30,6,30,6,24
6537,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#30 Saskia Nühse Short right pass complete to #26 Pia Schwarz for 11 yards to the FIN22, #26 Pia Schwarz run for no gain<em> to</em><em> FIN22</em><em> for a gain of</em><em> 11</em><em> yards</em>, tackled by #10 Miina Laukkanen<strong>. 1st down Germany</strong>",11 yard pass,2,2nd,1,1st,8,22,2:15,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,26,,10,,,complete,0,0,11,55,0,pass,1,0,0,0,0,0,0,0,0,0,17,19,17,19,17,28,11,2,1,,,,30,6,30,6,24
6538,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#30 Saskia Nühse Short middle pass complete to #7 Kyra Fischer for 7 yards to the FIN15, #7 Kyra Fischer run for 15 yards<strong>, touchdown</strong>. Time left 15:00",Touchdown,1,1st,1,1st,22,,2:15,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,7,,,,,complete,0,0,11,56,0,pass,1,0,1,0,0,0,0,0,0,1,17,19,17,19,28,50,22,5,0,17,6,,36,6,36,6,30
6539,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2, Germany,Penalty,0,PAT 10 yards,1,1st,,,2:15,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,,0,0,11,57,0,no_play,0,0,0,1,0,0,0,0,0,0,17,19,17,19,0,0,0,0,0,,,,36,6,36,6,30
6540,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#11 Stefanie Thiele Short middle pass incomplete<strong>, penalty</strong> Finland Illegal contact defense, NO PLAY",2 point conversion attempt,0,PAT 10 yards,1,1st,,,2:15,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,1,0,11,58,0,pass,0,0,0,1,0,0,0,0,0,0,17,19,17,19,0,0,0,0,0,,,,36,6,36,6,30
6541,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2," Germany, pass attempt, good",Touchdown,0,PAT 10 yards,1,1st,,,2:15,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,good,0,0,11,59,0,pass,0,0,0,1,1,0,0,1,0,1,17,19,19,17,0,0,0,0,0,17,2,,38,6,38,6,32
6542,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#7 Lea Kaszas  sacked by #2 Anne Streil for -5 yards to the FIN0<strong>, safety</strong>. Time left 12:45",Safety,1,1st,1,1st,20,20,00:00,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,2,sack,0,1,12,60,0,pass,0,0,0,0,0,0,0,0,0,1,19,17,17,19,5,0,-5,4,0,17,2,,40,6,6,40,-34
6543,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#11 Stefanie Thiele Short middle pass complete to #77 Anja Pietryga for 3 yards to the GER8, #77 Anja Pietryga run for 4 yards<em> to</em><em> GER12</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #1 Amanda Rouhiainen",7 yard pass,1,1st,2,2nd,20,13,2:30,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,77,,1,,,complete,0,0,13,61,0,pass,1,0,0,0,0,0,0,0,0,0,17,19,17,19,5,12,7,4,0,,,,40,6,40,6,34
6544,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#11 Stefanie Thiele Short left pass complete to #7 Kyra Fischer for 8 yards to the GER20, #7 Kyra Fischer run for no gain<em> to</em><em> GER20</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #10 Miina Laukkanen",8 yard pass,2,2nd,3,3rd,13,5,2:30,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,7,,10,,,complete,0,0,13,62,0,pass,1,0,0,0,0,0,0,0,0,0,17,19,17,19,12,20,8,3,0,,,,40,6,40,6,34
6545,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#11 Stefanie Thiele Deep left pass complete to #77 Anja Pietryga for 23 yards to the FIN7, #77 Anja Pietryga run for 1 yards<em> to</em><em> FIN6</em><em> for a gain of</em><em> 24</em><em> yards</em>, out of bounds<strong>. 1st down Germany</strong>",24 yard pass,3,3rd,1,1st,5,6,2:30,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,77,,,,,complete,0,0,13,63,0,pass,1,0,0,0,0,0,0,0,0,0,17,19,17,19,20,44,24,1,1,,,,40,6,40,6,34
6546,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#11 Stefanie Thiele Short left pass complete to #7 Kyra Fischer for 5 yards to the FIN1, #7 Kyra Fischer run for 1 yards<strong>, touchdown</strong>. Time left 10:15",Touchdown,1,1st,1,1st,6,,2:30,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,7,,,,,complete,0,0,13,64,0,pass,1,0,1,0,0,0,0,0,0,1,17,19,17,19,44,50,6,2,0,17,6,,46,6,46,6,40
6547,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2," Germany, pass attempt, good",Touchdown,0,PAT 10 yards,1,1st,,,2:30,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,good,0,0,13,65,0,pass,0,0,0,1,1,0,0,1,0,1,17,19,19,17,0,0,0,0,0,17,2,,48,6,48,6,42
6548,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#4 Lotta Wulff Short left pass complete to #8 Essi Saastamoinen for 5 yards to the FIN10, #8 Essi Saastamoinen run for 4 yards<em> to</em><em> FIN14</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #17 Hannah Bahn",9 yard pass,1,1st,2,2nd,20,11,5:50,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,8,,17,,,complete,0,0,14,66,0,pass,1,0,0,0,0,0,0,0,0,0,19,17,19,17,5,14,9,4,0,,,,48,6,6,48,-42
6549,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#4 Lotta Wulff Short right pass complete to #8 Essi Saastamoinen for 1 yards to the FIN15, #8 Essi Saastamoinen run for 6 yards<em> to</em><em> FIN21</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #82 Zoe Song",7 yard pass,2,2nd,3,3rd,11,4,5:50,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,8,,82,,,complete,0,0,14,67,0,pass,1,0,0,0,0,0,0,0,0,0,19,17,19,17,14,21,7,3,0,,,,48,6,6,48,-42
6550,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,#4 Lotta Wulff Deep right pass incomplete to #16 Tiia Jansen,Pass incomplete,3,3rd,4,4th,4,4,5:50,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,14,68,0,pass,0,0,0,0,0,0,0,0,0,0,19,17,19,17,21,21,0,1,0,,,,48,6,6,48,-42
6551,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#4 Lotta Wulff Short right pass complete to #14 Lotta Ahonen for 11 yards to the GER18, #14 Lotta Ahonen run for no gain<em> to</em><em> GER18</em><em> for a gain of</em><em> 11</em><em> yards</em>, end of play<strong>. 1st down Finland</strong>",11 yard pass,4,4th,1,1st,4,18,5:50,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,14,,,,,complete,0,0,14,69,0,pass,1,0,0,0,0,0,0,0,0,0,19,17,19,17,21,32,11,1,1,,,,48,6,6,48,-42
6552,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#4 Lotta Wulff Short middle pass complete to #16 Tiia Jansen for 5 yards to the GER13, #16 Tiia Jansen run for 2 yards<em> to</em><em> GER11</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #17 Hannah Bahn",7 yard pass,1,1st,2,2nd,18,11,5:50,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,16,,17,,,complete,0,0,14,70,0,pass,1,0,0,0,0,0,0,0,0,0,19,17,19,17,32,39,7,4,0,,,,48,6,6,48,-42
6553,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"Spotted to GER12 (target: GER0) for team Finland, 2. down",,2,2nd,2,2nd,11,12,5:50,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,,0,0,14,71,0,no_play,0,0,0,0,0,0,0,0,0,0,19,17,19,17,39,38,-1,3,0,,,,48,6,6,48,-42
6554,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#4 Lotta Wulff Short left pass complete to #14 Lotta Ahonen for 7 yards to the GER5, #14 Lotta Ahonen run for 3 yards<em> to</em><em> GER2</em><em> for a gain of</em><em> 10</em><em> yards</em>, tackled by #82 Zoe Song",10 yard pass,2,2nd,3,3rd,12,2,5:50,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,14,,82,,,complete,0,0,14,72,0,pass,1,0,0,0,0,0,0,0,0,0,19,17,19,17,38,48,10,3,0,,,,48,6,6,48,-42
6555,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#4 Lotta Wulff Short right pass incomplete to #2 Inka Heikkinen for 0 yards to the GER0<strong>, penalty</strong> Finland Offensive shielding, declined",Pass incomplete,3,3rd,4,4th,2,2,5:50,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,1,0,14,73,0,pass,0,0,0,0,0,0,0,0,0,0,19,17,19,17,48,48,0,1,0,,,,48,6,6,48,-42
6556,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#4 Lotta Wulff Short left pass complete to #16 Tiia Jansen for 2 yards to the GER0<strong>, touchdown</strong>. Time left 04:25",Touchdown,4,4th,1,1st,2,,5:50,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,16,,,,,complete,0,0,14,74,0,pass,1,0,1,0,0,0,0,0,0,1,19,17,19,17,48,50,2,1,0,19,,6,48,12,12,48,-36
6557,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2," Finland, pass attempt, miss",2 point conversion attempt,0,PAT 10 yards,1,1st,,,5:50,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,miss,0,0,14,75,0,pass,0,0,0,1,0,0,0,0,0,0,19,17,17,19,50,50,0,0,0,,,,48,12,12,48,-36
6558,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#11 Stefanie Thiele Short left pass complete to #84 Jessica Macharia for 4 yards to the GER9, #84 Jessica Macharia run for 5 yards<em> to</em><em> GER14</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #10 Miina Laukkanen",9 yard pass,1,1st,2,2nd,20,11,4:25,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,84,,10,,,complete,0,0,15,76,0,pass,1,0,0,0,0,0,0,0,0,0,17,19,17,19,5,14,9,4,0,,,,48,12,48,12,36
6559,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#26 Pia Schwarz rush up middle for 9 yards, tackled by #12 Laura Karhu",9 yard rush,2,2nd,3,3rd,11,2,4:25,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,26,12,,,rush,0,0,15,77,0,rush,0,0,0,0,0,0,0,0,0,0,17,19,17,19,14,23,9,3,0,,,,48,12,48,12,36
6560,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#30 Saskia Nühse Short right pass complete to #24 for 7 yards to the FIN20, #24 run for 2 yards<em> to</em><em> FIN18</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #9 Heta Rantanen<strong>, penalty</strong> Finland Illegal contact defense at FIN21, 12 yard penalty to FIN9<strong>. 1st down Germany</strong>",18 yard pass,3,3rd,1,1st,2,9,4:25,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,24,,9,,,complete,1,0,15,78,0,pass,1,0,0,0,0,0,0,0,0,0,17,19,17,19,23,41,18,1,1,,,,48,12,48,12,36
6561,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,#84 Jessica Macharia  fumble at FIN9,,1,1st,2,2nd,9,9,4:25,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,fumble,0,0,15,79,0,,0,0,0,0,0,0,0,0,0,0,17,19,17,19,41,41,0,2,0,,,,48,12,48,12,36
6562,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,#11 Stefanie Thiele Short middle pass incomplete to #26 Pia Schwarz,Pass incomplete,2,2nd,3,3rd,9,9,4:25,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,incomplete,0,0,15,80,0,pass,0,0,0,0,0,0,0,0,0,0,17,19,17,19,41,41,0,2,0,,,,48,12,48,12,36
6563,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2,"#11 Stefanie Thiele Short left pass complete to #87 Kristin Adrian for 9 yards to the FIN0<strong>, touchdown</strong>. Time left 00:00",Touchdown,3,3rd,1,1st,9,,4:25,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,87,,,,,complete,0,0,15,81,0,pass,1,0,1,0,0,0,0,0,0,1,17,19,17,19,41,50,9,2,0,17,6,,54,12,54,12,42
6564,2024,2,FlagWC,World cup,2,1043,Group stage,5,Group C,2," Germany, rush attempt, miss",Extra point attempt,0,PAT 5 yards,1,1st,,,4:25,17,19,54,12,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,,,,,rush,0,0,15,82,1,rush,0,0,0,1,0,0,0,0,0,0,17,19,10,4,0,0,0,0,0,,,,54,12,54,12,42
6565,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,"#3 Lauren Cavanagh  pass incomplete to #10 Megan Howe, #2 Ashley Edwards",Pass incomplete,1,1st,2,2nd,20,20,-7:-18,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,3,,,,,,incomplete,0,0,1,1,0,pass,0,0,0,0,0,0,0,0,0,0,10,4,10,4,5,5,0,4,0,,0,0,0,0,0,0,0
6566,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,#3 Lauren Cavanagh  pass incomplete to #12 Jenny Kavanagh,Pass incomplete,2,2nd,3,3rd,20,20,-7:-18,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,3,,,,,,incomplete,0,0,1,2,0,pass,0,0,0,0,0,0,0,0,0,0,10,4,10,4,5,5,0,4,0,,,,0,0,0,0,0
6567,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,#3 Lauren Cavanagh  pass incomplete to #12 Jenny Kavanagh for 0 yards to the IRE8,Pass incomplete,3,3rd,4,4th,20,20,-7:-18,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,3,,,,,,incomplete,0,0,1,3,0,pass,0,0,0,0,0,0,0,0,0,0,10,4,10,4,5,5,0,4,0,,,,0,0,0,0,0
6568,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,"#10 Megan Howe rush for 8 yards, tackled by #13 Deliah Autry. Time left 18:18",null yard rush,4,4th,1,1st,20,20,-7:-18,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,,10,13,,,rush,0,0,1,4,0,rush,0,0,0,0,0,0,0,0,0,0,10,4,4,10,5,13,8,4,0,,,,0,0,0,0,0
6569,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,"#23 Isabella ""Izzy""  Geraci  pass complete to #5 Madison Fulford for 34 yards to the IRE11, #5 Madison Fulford run for no gain<em> to</em><em> IRE11</em><em> for a gain of</em><em> 34</em><em> yards</em>, tackled by #12 Jenny Kavanagh<strong>. 1st down USA</strong>",34 yard pass,1,1st,1,1st,20,11,1:20,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,,5,,12,,,complete,0,0,2,5,0,pass,1,0,0,0,0,0,0,0,0,0,4,10,4,10,5,39,34,4,1,,,,0,0,0,0,0
6570,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,"#4 Vanita Krouch  pass complete to #32 Ashlea Klam for 7 yards to the IRE4, #32 Ashlea Klam run for no gain<em> to</em><em> IRE4</em><em> for a gain of</em><em> 7</em><em> yards</em>, end of play",7 yard pass,1,1st,2,2nd,11,4,1:20,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,4,32,,,,,complete,0,0,2,6,0,pass,1,0,0,0,0,0,0,0,0,0,4,10,4,10,39,46,7,3,0,,,,0,0,0,0,0
6571,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,"#4 Vanita Krouch  pass complete to #32 Ashlea Klam for 4 yards to the IRE0<strong>, touchdown</strong>. Time left 16:34",Touchdown,2,2nd,1,1st,4,,1:20,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,4,32,,,,,complete,0,0,2,7,0,pass,1,0,1,0,0,0,0,0,0,1,4,10,4,10,46,50,4,1,0,4,,6,0,6,6,0,6
6572,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,"#4 Vanita Krouch  pass intercepted to #10 Megan Howe for 5 yards to the IRE0, #10 Megan Howe run for no gain<em> to</em><em> IRE0</em>, end of play",Extra point attempt,0,PAT 5 yards,1,1st,,,1:20,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,4,,,,10,,intercepted,0,0,2,8,0,pass,0,1,0,1,0,0,0,0,0,0,4,10,10,4,50,50,0,0,0,,,,0,6,6,0,6
6573,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,"#3 Lauren Cavanagh  pass intercepted to #12 Megan Majors for 6 yards to the IRE11, #12 Megan Majors run for no gain<em> to</em><em> IRE11</em>, end of play. Time left 15:14",Pass intercepted,1,1st,1,1st,20,39,00:00,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,3,,,,12,,intercepted,0,0,3,9,0,pass,0,1,0,0,0,0,0,0,0,0,10,4,4,10,5,11,6,4,0,,,,0,6,0,6,-6
6574,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,#4 Vanita Krouch  pass incomplete to #7 Maci Joncich,Pass incomplete,1,1st,2,2nd,11,11,2:03,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,4,,,,,,incomplete,0,0,4,10,0,pass,0,0,0,0,0,0,0,0,0,0,4,10,4,10,39,39,0,3,0,,,,0,6,6,0,6
6575,2024,2,FlagWC,World cup,2,1044,Group stage,48,Group A,1,"#4 Vanita Krouch  pass complete to #23 Isabella ""Izzy""  Geraci for 5 yards to the IRE6, #23 Isabella ""Izzy""  Geraci run for no gain<em> to</em><em> IRE6</em><em> for a gain of</em><em> 5</em><em> yards</em>, tackled by #10 Megan Howe",5 yard pass,2,2nd,3,3rd,11,6,2:03,10,4,6,59,https://ifaf.tv/sportitemset/66c067783767713b5225c79e,4,,,10,,,complete,0,0,4,11,0,pass,1,0,0,0,0,0,0,0,0,0,4,10,4,10,39,44,5,3,0,,,,0,6,6,0,6
